ts,cash,margin_used,unrealized_pnl,equity,open_positions
2026-09-21T12:45:00+00:00,8397.039977,1668.215689,-43.61150882,10021.64416,1
2026-09-21T13:00:00+00:00,8397.039977,1668.215689,-26.41097341,10038.84469,1
2026-09-21T13:15:00+00:00,8397.039977,1668.215689,-7.116459777,10058.13921,1
2026-09-21T13:30:00+00:00,8397.039977,1668.215689,-7.116459777,10058.13921,1
2026-09-21T13:45:00+00:00,8397.039977,1668.215689,-15.64194254,10049.61372,1
2026-09-21T14:00:00+00:00,8397.039977,1668.215689,-2.031084092,10063.22458,1
2026-09-21T14:15:00+00:00,8397.039977,1668.215689,-4.723341808,10060.53232,1
2026-09-21T14:30:00+00:00,8397.039977,1668.215689,-3.676352696,10061.57931,1
2026-09-21T14:45:00+00:00,8397.039977,1668.215689,-2.330223838,10062.92544,1
2026-09-21T15:00:00+00:00,8397.039977,1668.215689,-6.667750158,10058.58792,1
2026-09-21T15:15:00+00:00,8397.039977,1668.215689,-1.432804599,10063.82286,1
2026-09-21T15:30:00+00:00,8397.039977,1668.215689,-5.3216213,10059.93404,1
2026-09-21T15:45:00+00:00,8397.039977,1668.215689,12.32762373,10077.58329,1
2026-09-21T16:00:00+00:00,8397.03703,1668.215689,17.86170903,10083.11443,1
2026-09-21T16:15:00+00:00,8397.03703,1668.215689,15.01988144,10080.2726,1
2026-09-21T16:30:00+00:00,8397.03703,1668.215689,13.37461284,10078.62733,1
2026-09-21T16:45:00+00:00,8397.03703,1668.215689,13.82332246,10079.07604,1
2026-09-21T17:00:00+00:00,8397.03703,1668.215689,27.28461104,10092.53733,1
2026-09-21T17:15:00+00:00,8397.03703,1668.215689,22.79751484,10088.05023,1
2026-09-21T17:30:00+00:00,8397.03703,1668.215689,24.59235332,10089.84507,1
2026-09-21T17:45:00+00:00,8397.03703,1668.215689,46.13041505,10111.38313,1
2026-09-21T18:00:00+00:00,8397.03703,1668.215689,26.83590142,10092.08862,1
2026-09-21T18:15:00+00:00,8397.03703,1668.215689,35.8100938,10101.06281,1
2026-09-21T18:30:00+00:00,8397.03703,1668.215689,38.95106114,10104.20378,1
2026-09-21T18:45:00+00:00,8397.03703,1668.215689,37.90407203,10103.15679,1
2026-09-21T19:00:00+00:00,8397.03703,1668.215689,27.73332066,10092.98604,1
2026-09-21T19:15:00+00:00,8397.03703,1668.215689,30.42557837,10095.6783,1
2026-09-21T19:30:00+00:00,8397.03703,1668.215689,23.39579434,10088.64851,1
2026-09-21T19:45:00+00:00,8397.03703,1668.215689,9.336226264,10074.58894,1
2026-09-21T20:00:00+00:00,8397.03703,1668.215689,23.69493408,10088.94765,1
2026-09-21T20:15:00+00:00,8397.03703,1668.215689,11.43020449,10076.68292,1
2026-09-21T20:30:00+00:00,8397.03703,1668.215689,12.62676347,10077.87948,1
2026-09-21T20:45:00+00:00,8397.03703,1668.215689,2.755151848,10068.00787,1
2026-09-21T21:00:00+00:00,8397.03703,1668.215689,-2.031084092,10063.22163,1
2026-09-21T21:15:00+00:00,8397.03703,1668.215689,-17.88549064,10047.36723,1
2026-09-21T21:30:00+00:00,8397.03703,1668.215689,-22.97086633,10042.28185,1
2026-09-21T21:45:00+00:00,8397.03703,1668.215689,-25.3639843,10039.88873,1
2026-09-21T22:00:00+00:00,8397.03703,1668.215689,-10.55656686,10054.69615,1
2026-09-21T22:15:00+00:00,8397.03703,1668.215689,-16.53936178,10048.71336,1
2026-09-21T22:30:00+00:00,8397.03703,1668.215689,-16.53936178,10048.71336,1
2026-09-21T22:45:00+00:00,8397.03703,1668.215689,-12.94968483,10052.30303,1
2026-09-21T23:00:00+00:00,6130.109944,3933.896651,-13.56894681,10050.43765,2
2026-09-21T23:15:00+00:00,6130.109944,3933.896651,-14.03623001,10049.97036,2
2026-09-21T23:30:00+00:00,6130.109944,3933.896651,-15.2303982,10048.7762,2
2026-09-21T23:45:00+00:00,6130.109944,3933.896651,-14.60735393,10049.39924,2
